dataset,epoch,question_type,question_class_size,model,loss_function,train_loss,train_acc,test_acc
Cifar10,15,Which_one,2,MLP,MAE_LOSS,1.168410711,0.38888,0.3848
Cifar10,16,Which_one,2,MLP,MAE_LOSS,1.168999385,0.38604,0.3844
Cifar10,17,Which_one,2,MLP,MAE_LOSS,1.132078866,0.38308,0.3827
Cifar10,18,Which_one,2,MLP,MAE_LOSS,1.150115309,0.39098,0.3829
Cifar10,19,Which_one,2,MLP,MAE_LOSS,1.136286942,0.38324,0.3767
Cifar10,20,Which_one,2,MLP,MAE_LOSS,1.132704945,0.38794,0.3834
Cifar10,21,Which_one,2,MLP,MAE_LOSS,1.111962487,0.39264,0.3859
Cifar10,22,Which_one,2,MLP,MAE_LOSS,1.125153802,0.39222,0.384
Cifar10,23,Which_one,2,MLP,MAE_LOSS,1.111064989,0.39384,0.3801
Cifar10,24,Which_one,2,MLP,MAE_LOSS,1.099134093,0.38936,0.3798
Cifar10,25,Which_one,2,MLP,MAE_LOSS,1.101519998,0.38802,0.3843
Cifar10,26,Which_one,2,MLP,MAE_LOSS,1.075877655,0.40008,0.3915
Cifar10,27,Which_one,2,MLP,MAE_LOSS,1.095842812,0.4007,0.3933
Cifar10,28,Which_one,2,MLP,MAE_LOSS,1.095577977,0.39308,0.3874
Cifar10,29,Which_one,2,MLP,MAE_LOSS,1.072925507,0.39362,0.3856
Cifar10,30,Which_one,2,MLP,MAE_LOSS,1.08617515,0.38466,0.3741
Cifar10,31,Which_one,2,MLP,MAE_LOSS,1.091522564,0.39466,0.3894
Cifar10,32,Which_one,2,MLP,MAE_LOSS,1.093195476,0.39414,0.3902
Cifar10,33,Which_one,2,MLP,MAE_LOSS,1.092564194,0.38724,0.3816
Cifar10,34,Which_one,2,MLP,MAE_LOSS,1.078248691,0.41098,0.399
Cifar10,35,Which_one,2,MLP,MAE_LOSS,1.067781821,0.40656,0.3968
Cifar10,36,Which_one,2,MLP,MAE_LOSS,1.070537589,0.4054,0.3969
Cifar10,37,Which_one,2,MLP,MAE_LOSS,1.057556553,0.40702,0.3983
Cifar10,38,Which_one,2,MLP,MAE_LOSS,1.046305147,0.42114,0.4087
Cifar10,39,Which_one,2,MLP,MAE_LOSS,1.046395093,0.4103,0.3985
Cifar10,40,Which_one,2,MLP,MAE_LOSS,1.051895071,0.40158,0.3879
Cifar10,41,Which_one,2,MLP,MAE_LOSS,1.044685796,0.40258,0.3915
Cifar10,42,Which_one,2,MLP,MAE_LOSS,1.034782252,0.41452,0.4034
Cifar10,43,Which_one,2,MLP,MAE_LOSS,1.009937486,0.40262,0.3902
Cifar10,44,Which_one,2,MLP,MAE_LOSS,1.032383045,0.4131,0.4007
Cifar10,45,Which_one,2,MLP,MAE_LOSS,1.015587036,0.41358,0.4016
Cifar10,46,Which_one,2,MLP,MAE_LOSS,1.026331551,0.41554,0.399
Cifar10,47,Which_one,2,MLP,MAE_LOSS,1.004611015,0.41566,0.4011
Cifar10,48,Which_one,2,MLP,MAE_LOSS,1.040507386,0.43072,0.4136
Cifar10,49,Which_one,2,MLP,MAE_LOSS,0.990854391,0.4227,0.4055
Cifar10,50,Which_one,2,MLP,MAE_LOSS,0.984006669,0.42478,0.4054
Cifar10,51,Which_one,2,MLP,MAE_LOSS,1.008559706,0.42118,0.4062
Cifar10,52,Which_one,2,MLP,MAE_LOSS,1.025087558,0.40436,0.3965
Cifar10,53,Which_one,2,MLP,MAE_LOSS,1.004210379,0.42146,0.4075
Cifar10,54,Which_one,2,MLP,MAE_LOSS,1.007269232,0.42098,0.4052
Cifar10,55,Which_one,2,MLP,MAE_LOSS,0.994041719,0.42136,0.4029
Cifar10,56,Which_one,2,MLP,MAE_LOSS,0.973261293,0.42932,0.4142
Cifar10,57,Which_one,2,MLP,MAE_LOSS,0.965969643,0.42636,0.4093
Cifar10,58,Which_one,2,MLP,MAE_LOSS,0.98729381,0.42788,0.4092
Cifar10,59,Which_one,2,MLP,MAE_LOSS,0.961033327,0.42314,0.4067
Cifar10,60,Which_one,2,MLP,MAE_LOSS,0.972565157,0.4231,0.4105
Cifar10,61,Which_one,2,MLP,MAE_LOSS,0.988373281,0.42774,0.412
Cifar10,62,Which_one,2,MLP,MAE_LOSS,0.961731063,0.42226,0.4022
Cifar10,63,Which_one,2,MLP,MAE_LOSS,0.94710059,0.42116,0.4054
Cifar10,64,Which_one,2,MLP,MAE_LOSS,0.967724266,0.42832,0.403
Cifar10,65,Which_one,2,MLP,MAE_LOSS,0.960212536,0.39966,0.3772
Cifar10,66,Which_one,2,MLP,MAE_LOSS,0.985682897,0.43728,0.415
Cifar10,67,Which_one,2,MLP,MAE_LOSS,0.936623402,0.4171,0.3988
Cifar10,68,Which_one,2,MLP,MAE_LOSS,0.95786965,0.42778,0.4078
Cifar10,69,Which_one,2,MLP,MAE_LOSS,0.941166869,0.43794,0.4115
Cifar10,70,Which_one,2,MLP,MAE_LOSS,0.911740013,0.43098,0.4054
Cifar10,71,Which_one,2,MLP,MAE_LOSS,0.943248587,0.43102,0.4101
Cifar10,72,Which_one,2,MLP,MAE_LOSS,0.939710769,0.43406,0.4157
Cifar10,73,Which_one,2,MLP,MAE_LOSS,0.920490554,0.42334,0.3966
Cifar10,74,Which_one,2,MLP,MAE_LOSS,0.925345939,0.44182,0.4163
Cifar10,75,Which_one,2,MLP,MAE_LOSS,0.918603456,0.4396,0.4179
Cifar10,76,Which_one,2,MLP,MAE_LOSS,0.927243768,0.43774,0.4135
Cifar10,77,Which_one,2,MLP,MAE_LOSS,0.927814651,0.4458,0.4176
Cifar10,78,Which_one,2,MLP,MAE_LOSS,0.926890889,0.43714,0.411
Cifar10,79,Which_one,2,MLP,MAE_LOSS,0.929650367,0.4445,0.4166
Cifar10,80,Which_one,2,MLP,MAE_LOSS,0.899127752,0.43136,0.4048
Cifar10,81,Which_one,2,MLP,MAE_LOSS,0.899642024,0.44548,0.4148
Cifar10,82,Which_one,2,MLP,MAE_LOSS,0.908326023,0.44944,0.4257
Cifar10,83,Which_one,2,MLP,MAE_LOSS,0.901445838,0.43618,0.418
Cifar10,84,Which_one,2,MLP,MAE_LOSS,0.90086775,0.44332,0.4179
Cifar10,85,Which_one,2,MLP,MAE_LOSS,0.88520552,0.43972,0.414
Cifar10,86,Which_one,2,MLP,MAE_LOSS,0.891260471,0.448,0.4129
Cifar10,87,Which_one,2,MLP,MAE_LOSS,0.877788382,0.44522,0.4166
Cifar10,88,Which_one,2,MLP,MAE_LOSS,0.904009296,0.4377,0.4158
Cifar10,89,Which_one,2,MLP,MAE_LOSS,0.891420781,0.44476,0.4237
Cifar10,90,Which_one,2,MLP,MAE_LOSS,0.888892009,0.44286,0.4114
Cifar10,91,Which_one,2,MLP,MAE_LOSS,0.864704976,0.4493,0.4153
Cifar10,92,Which_one,2,MLP,MAE_LOSS,0.866265766,0.4429,0.4104
Cifar10,93,Which_one,2,MLP,MAE_LOSS,0.891504776,0.4445,0.4109
Cifar10,94,Which_one,2,MLP,MAE_LOSS,0.870908259,0.44354,0.4157
Cifar10,95,Which_one,2,MLP,MAE_LOSS,0.866449655,0.45148,0.4244
Cifar10,96,Which_one,2,MLP,MAE_LOSS,0.871522796,0.45254,0.422
Cifar10,97,Which_one,2,MLP,MAE_LOSS,0.854156898,0.44448,0.4134
Cifar10,98,Which_one,2,MLP,MAE_LOSS,0.856369011,0.44618,0.4141
Cifar10,99,Which_one,2,MLP,MAE_LOSS,0.838084191,0.45624,0.4217
Cifar10,100,Which_one,2,MLP,MAE_LOSS,0.87201397,0.45762,0.4231
Cifar10,101,Which_one,2,MLP,MAE_LOSS,0.845287525,0.44542,0.4162
Cifar10,102,Which_one,2,MLP,MAE_LOSS,0.866963081,0.4463,0.4182
Cifar10,103,Which_one,2,MLP,MAE_LOSS,0.816521238,0.45654,0.4293
Cifar10,104,Which_one,2,MLP,MAE_LOSS,0.822124304,0.45206,0.4187
Cifar10,105,Which_one,2,MLP,MAE_LOSS,0.813683352,0.45096,0.4153
Cifar10,106,Which_one,2,MLP,MAE_LOSS,0.827839309,0.45824,0.4235
Cifar10,107,Which_one,2,MLP,MAE_LOSS,0.822005181,0.45518,0.4242
Cifar10,108,Which_one,2,MLP,MAE_LOSS,0.817140425,0.44476,0.4165
Cifar10,109,Which_one,2,MLP,MAE_LOSS,0.823944464,0.45314,0.42
Cifar10,110,Which_one,2,MLP,MAE_LOSS,0.820990941,0.45932,0.4235
Cifar10,111,Which_one,2,MLP,MAE_LOSS,0.824947163,0.45114,0.4202
Cifar10,112,Which_one,2,MLP,MAE_LOSS,0.814729234,0.46326,0.4308
Cifar10,113,Which_one,2,MLP,MAE_LOSS,0.810707004,0.44654,0.4177
Cifar10,114,Which_one,2,MLP,MAE_LOSS,0.807833421,0.45886,0.4245
Cifar10,115,Which_one,2,MLP,MAE_LOSS,0.817577122,0.4496,0.4224
Cifar10,116,Which_one,2,MLP,MAE_LOSS,0.809819494,0.45742,0.4266
Cifar10,117,Which_one,2,MLP,MAE_LOSS,0.793201445,0.46778,0.4337
Cifar10,118,Which_one,2,MLP,MAE_LOSS,0.793431272,0.4575,0.4236
Cifar10,119,Which_one,2,MLP,MAE_LOSS,0.792797265,0.4625,0.4296
Cifar10,120,Which_one,2,MLP,MAE_LOSS,0.797925071,0.45146,0.416
Cifar10,121,Which_one,2,MLP,MAE_LOSS,0.791148811,0.46246,0.424
Cifar10,122,Which_one,2,MLP,MAE_LOSS,0.779933229,0.45904,0.4213
Cifar10,123,Which_one,2,MLP,MAE_LOSS,0.773024771,0.47264,0.435
Cifar10,124,Which_one,2,MLP,MAE_LOSS,0.778078075,0.47074,0.4327
Cifar10,125,Which_one,2,MLP,MAE_LOSS,0.771597712,0.45574,0.4186
Cifar10,126,Which_one,2,MLP,MAE_LOSS,0.776305885,0.46372,0.4219
Cifar10,127,Which_one,2,MLP,MAE_LOSS,0.756163737,0.47222,0.431
Cifar10,128,Which_one,2,MLP,MAE_LOSS,0.790127395,0.46688,0.4348
Cifar10,129,Which_one,2,MLP,MAE_LOSS,0.75757635,0.46026,0.4264
Cifar10,130,Which_one,2,MLP,MAE_LOSS,0.75608195,0.45022,0.4169
Cifar10,131,Which_one,2,MLP,MAE_LOSS,0.779499593,0.4566,0.4228
Cifar10,132,Which_one,2,MLP,MAE_LOSS,0.759491408,0.4714,0.4336
Cifar10,133,Which_one,2,MLP,MAE_LOSS,0.768586531,0.46898,0.4298
Cifar10,134,Which_one,2,MLP,MAE_LOSS,0.752668814,0.46554,0.4253
Cifar10,135,Which_one,2,MLP,MAE_LOSS,0.756990699,0.46736,0.4303
Cifar10,136,Which_one,2,MLP,MAE_LOSS,0.747068233,0.47294,0.4377
Cifar10,137,Which_one,2,MLP,MAE_LOSS,0.76567581,0.45752,0.4151
Cifar10,138,Which_one,2,MLP,MAE_LOSS,0.752134432,0.47426,0.4363
Cifar10,139,Which_one,2,MLP,MAE_LOSS,0.743774975,0.47024,0.4341
Cifar10,140,Which_one,2,MLP,MAE_LOSS,0.728314012,0.46732,0.429
Cifar10,141,Which_one,2,MLP,MAE_LOSS,0.750116506,0.4668,0.4252
Cifar10,142,Which_one,2,MLP,MAE_LOSS,0.74322561,0.47238,0.4349
Cifar10,143,Which_one,2,MLP,MAE_LOSS,0.73623812,0.46916,0.433
Cifar10,144,Which_one,2,MLP,MAE_LOSS,0.716662346,0.47532,0.435
Cifar10,145,Which_one,2,MLP,MAE_LOSS,0.707316119,0.4722,0.4371
Cifar10,146,Which_one,2,MLP,MAE_LOSS,0.722992341,0.47262,0.4303
Cifar10,147,Which_one,2,MLP,MAE_LOSS,0.712324633,0.4727,0.4288
Cifar10,148,Which_one,2,MLP,MAE_LOSS,0.711594261,0.4681,0.4221
Cifar10,149,Which_one,2,MLP,MAE_LOSS,0.73262386,0.47314,0.4265
Cifar10,150,Which_one,2,MLP,MAE_LOSS,0.721039459,0.46608,0.4265
Cifar10,151,Which_one,2,MLP,MAE_LOSS,0.730268,0.47542,0.4268
Cifar10,152,Which_one,2,MLP,MAE_LOSS,0.725960435,0.46696,0.4267
Cifar10,153,Which_one,2,MLP,MAE_LOSS,0.724983564,0.46736,0.4279
Cifar10,154,Which_one,2,MLP,MAE_LOSS,0.716246722,0.4758,0.4301
Cifar10,155,Which_one,2,MLP,MAE_LOSS,0.69790994,0.4794,0.4299
Cifar10,156,Which_one,2,MLP,MAE_LOSS,0.693564282,0.4717,0.4266
Cifar10,157,Which_one,2,MLP,MAE_LOSS,0.70673947,0.46832,0.4221
Cifar10,158,Which_one,2,MLP,MAE_LOSS,0.690361971,0.47028,0.4273
Cifar10,159,Which_one,2,MLP,MAE_LOSS,0.736822546,0.47742,0.4368
Cifar10,160,Which_one,2,MLP,MAE_LOSS,0.69131396,0.46542,0.4188
Cifar10,161,Which_one,2,MLP,MAE_LOSS,0.707630623,0.48126,0.4334
Cifar10,162,Which_one,2,MLP,MAE_LOSS,0.69434401,0.48416,0.4358
Cifar10,163,Which_one,2,MLP,MAE_LOSS,0.671634805,0.48006,0.4324
Cifar10,164,Which_one,2,MLP,MAE_LOSS,0.683644414,0.47834,0.4292
Cifar10,165,Which_one,2,MLP,MAE_LOSS,0.674774475,0.4697,0.4252
Cifar10,166,Which_one,2,MLP,MAE_LOSS,0.697042358,0.4775,0.434
Cifar10,167,Which_one,2,MLP,MAE_LOSS,0.698423937,0.48404,0.4413
Cifar10,168,Which_one,2,MLP,MAE_LOSS,0.6865232,0.47098,0.4253
Cifar10,169,Which_one,2,MLP,MAE_LOSS,0.679102607,0.47968,0.4294
Cifar10,170,Which_one,2,MLP,MAE_LOSS,0.668129984,0.47932,0.4312
Cifar10,171,Which_one,2,MLP,MAE_LOSS,0.679478805,0.47394,0.4259
Cifar10,172,Which_one,2,MLP,MAE_LOSS,0.680981003,0.47888,0.4336
Cifar10,173,Which_one,2,MLP,MAE_LOSS,0.682273429,0.47838,0.4274
Cifar10,174,Which_one,2,MLP,MAE_LOSS,0.665858948,0.47638,0.4292
Cifar10,175,Which_one,2,MLP,MAE_LOSS,0.660456323,0.4811,0.4296
Cifar10,176,Which_one,2,MLP,MAE_LOSS,0.664506548,0.48674,0.4389
Cifar10,177,Which_one,2,MLP,MAE_LOSS,0.662635625,0.48214,0.4348
Cifar10,178,Which_one,2,MLP,MAE_LOSS,0.665621929,0.48278,0.4312
Cifar10,179,Which_one,2,MLP,MAE_LOSS,0.652211173,0.48172,0.4314
Cifar10,180,Which_one,2,MLP,MAE_LOSS,0.667412321,0.4782,0.4289
Cifar10,181,Which_one,2,MLP,MAE_LOSS,0.665343049,0.48178,0.4291
Cifar10,182,Which_one,2,MLP,MAE_LOSS,0.66202356,0.4818,0.4324
Cifar10,183,Which_one,2,MLP,MAE_LOSS,0.655112895,0.48656,0.4313
Cifar10,184,Which_one,2,MLP,MAE_LOSS,0.669215447,0.47344,0.4224
Cifar10,185,Which_one,2,MLP,MAE_LOSS,0.653919604,0.48356,0.4252
Cifar10,186,Which_one,2,MLP,MAE_LOSS,0.648118344,0.47776,0.4302
Cifar10,187,Which_one,2,MLP,MAE_LOSS,0.646931246,0.48214,0.4277
Cifar10,188,Which_one,2,MLP,MAE_LOSS,0.676612953,0.45584,0.4101
Cifar10,189,Which_one,2,MLP,MAE_LOSS,0.672775724,0.482,0.4289
Cifar10,190,Which_one,2,MLP,MAE_LOSS,0.638265599,0.47934,0.4269
Cifar10,191,Which_one,2,MLP,MAE_LOSS,0.669099238,0.4847,0.4325
Cifar10,192,Which_one,2,MLP,MAE_LOSS,0.653366068,0.488,0.4371
Cifar10,193,Which_one,2,MLP,MAE_LOSS,0.656058594,0.48034,0.4349
Cifar10,194,Which_one,2,MLP,MAE_LOSS,0.635997399,0.48874,0.435
Cifar10,195,Which_one,2,MLP,MAE_LOSS,0.619277586,0.48518,0.4318
Cifar10,196,Which_one,2,MLP,MAE_LOSS,0.62322978,0.488,0.4313
Cifar10,197,Which_one,2,MLP,MAE_LOSS,0.628872008,0.48714,0.4316
Cifar10,198,Which_one,2,MLP,MAE_LOSS,0.624438805,0.48446,0.433
Cifar10,199,Which_one,2,MLP,MAE_LOSS,0.632982441,0.48532,0.4305
Cifar10,200,Which_one,2,MLP,MAE_LOSS,0.655495588,0.48674,0.4347
Cifar10,201,Which_one,2,MLP,MAE_LOSS,0.658209549,0.47624,0.4245
Cifar10,202,Which_one,2,MLP,MAE_LOSS,0.631592716,0.48962,0.427
Cifar10,203,Which_one,2,MLP,MAE_LOSS,0.627891082,0.48948,0.4379
Cifar10,204,Which_one,2,MLP,MAE_LOSS,0.609505659,0.49076,0.4355
Cifar10,205,Which_one,2,MLP,MAE_LOSS,0.617227101,0.49214,0.4388
Cifar10,206,Which_one,2,MLP,MAE_LOSS,0.617854658,0.49224,0.4386
Cifar10,207,Which_one,2,MLP,MAE_LOSS,0.594340839,0.49284,0.4386
Cifar10,208,Which_one,2,MLP,MAE_LOSS,0.615151234,0.4865,0.4296
Cifar10,209,Which_one,2,MLP,MAE_LOSS,0.613125369,0.48798,0.432
Cifar10,210,Which_one,2,MLP,MAE_LOSS,0.613364992,0.49002,0.4345
Cifar10,211,Which_one,2,MLP,MAE_LOSS,0.615003194,0.49248,0.4378
Cifar10,212,Which_one,2,MLP,MAE_LOSS,0.623126084,0.4752,0.4208
Cifar10,213,Which_one,2,MLP,MAE_LOSS,0.634045135,0.48272,0.4305
Cifar10,214,Which_one,2,MLP,MAE_LOSS,0.614951309,0.49046,0.4346
Cifar10,215,Which_one,2,MLP,MAE_LOSS,0.591279605,0.4959,0.4353
Cifar10,216,Which_one,2,MLP,MAE_LOSS,0.603519703,0.48836,0.4347
Cifar10,217,Which_one,2,MLP,MAE_LOSS,0.605762813,0.49254,0.432
Cifar10,218,Which_one,2,MLP,MAE_LOSS,0.590721185,0.49248,0.4348
Cifar10,219,Which_one,2,MLP,MAE_LOSS,0.610025134,0.48964,0.4351
Cifar10,220,Which_one,2,MLP,MAE_LOSS,0.636023987,0.4884,0.4339
Cifar10,221,Which_one,2,MLP,MAE_LOSS,0.610662581,0.4881,0.4348
Cifar10,222,Which_one,2,MLP,MAE_LOSS,0.600812645,0.49018,0.4342
Cifar10,223,Which_one,2,MLP,MAE_LOSS,0.598161313,0.4878,0.4275
Cifar10,224,Which_one,2,MLP,MAE_LOSS,0.602805705,0.4926,0.4319
Cifar10,225,Which_one,2,MLP,MAE_LOSS,0.577643243,0.49658,0.4371
Cifar10,226,Which_one,2,MLP,MAE_LOSS,0.591009571,0.49516,0.4326
Cifar10,227,Which_one,2,MLP,MAE_LOSS,0.610211812,0.4884,0.4327
Cifar10,228,Which_one,2,MLP,MAE_LOSS,0.593532218,0.48876,0.438
Cifar10,229,Which_one,2,MLP,MAE_LOSS,0.607630244,0.4971,0.4372
Cifar10,230,Which_one,2,MLP,MAE_LOSS,0.582943222,0.49338,0.4354
Cifar10,231,Which_one,2,MLP,MAE_LOSS,0.594404718,0.49376,0.4346
Cifar10,232,Which_one,2,MLP,MAE_LOSS,0.595831601,0.48468,0.425
Cifar10,233,Which_one,2,MLP,MAE_LOSS,0.605033729,0.49832,0.4409
Cifar10,234,Which_one,2,MLP,MAE_LOSS,0.583874425,0.49578,0.4388
Cifar10,235,Which_one,2,MLP,MAE_LOSS,0.582267758,0.4962,0.4375
Cifar10,236,Which_one,2,MLP,MAE_LOSS,0.597340615,0.49536,0.4375
Cifar10,237,Which_one,2,MLP,MAE_LOSS,0.591242917,0.49582,0.4383
Cifar10,238,Which_one,2,MLP,MAE_LOSS,0.564445645,0.49066,0.4344
Cifar10,239,Which_one,2,MLP,MAE_LOSS,0.608186708,0.49078,0.4365
Cifar10,240,Which_one,2,MLP,MAE_LOSS,0.599616882,0.49294,0.4311
Cifar10,241,Which_one,2,MLP,MAE_LOSS,0.604577058,0.49136,0.4361
Cifar10,242,Which_one,2,MLP,MAE_LOSS,0.590708196,0.48736,0.4286
Cifar10,243,Which_one,2,MLP,MAE_LOSS,0.594503359,0.49406,0.4389
Cifar10,244,Which_one,2,MLP,MAE_LOSS,0.588599137,0.49274,0.4319
Cifar10,245,Which_one,2,MLP,MAE_LOSS,0.569896421,0.4924,0.4319
Cifar10,246,Which_one,2,MLP,MAE_LOSS,0.560129482,0.49902,0.4365
Cifar10,247,Which_one,2,MLP,MAE_LOSS,0.58084184,0.49634,0.4334
Cifar10,248,Which_one,2,MLP,MAE_LOSS,0.57188586,0.5025,0.4432
Cifar10,249,Which_one,2,MLP,MAE_LOSS,0.541568371,0.49926,0.4364
Cifar10,250,Which_one,2,MLP,MAE_LOSS,0.555231501,0.4925,0.432
Cifar10,251,Which_one,2,MLP,MAE_LOSS,0.549365068,0.50142,0.4342
Cifar10,252,Which_one,2,MLP,MAE_LOSS,0.558586403,0.50094,0.4411
Cifar10,253,Which_one,2,MLP,MAE_LOSS,0.550968751,0.4962,0.4273
Cifar10,254,Which_one,2,MLP,MAE_LOSS,0.558657486,0.50134,0.4421
Cifar10,255,Which_one,2,MLP,MAE_LOSS,0.55381747,0.49698,0.4384
Cifar10,256,Which_one,2,MLP,MAE_LOSS,0.551020481,0.50088,0.4334
Cifar10,257,Which_one,2,MLP,MAE_LOSS,0.568779206,0.49534,0.4389
Cifar10,258,Which_one,2,MLP,MAE_LOSS,0.564712835,0.49418,0.4363
Cifar10,259,Which_one,2,MLP,MAE_LOSS,0.55113795,0.50436,0.4381
Cifar10,260,Which_one,2,MLP,MAE_LOSS,0.568481017,0.4979,0.4389
Cifar10,261,Which_one,2,MLP,MAE_LOSS,0.563926662,0.48628,0.4296
Cifar10,262,Which_one,2,MLP,MAE_LOSS,0.567413429,0.50092,0.4365
Cifar10,263,Which_one,2,MLP,MAE_LOSS,0.555561259,0.49542,0.434
Cifar10,264,Which_one,2,MLP,MAE_LOSS,0.569522997,0.49696,0.4391
Cifar10,265,Which_one,2,MLP,MAE_LOSS,0.564318007,0.49844,0.4346
Cifar10,266,Which_one,2,MLP,MAE_LOSS,0.562302226,0.49554,0.4346
Cifar10,267,Which_one,2,MLP,MAE_LOSS,0.60159142,0.4905,0.4302
Cifar10,268,Which_one,2,MLP,MAE_LOSS,0.575562677,0.49704,0.433
Cifar10,269,Which_one,2,MLP,MAE_LOSS,0.570481404,0.49824,0.4348
Cifar10,270,Which_one,2,MLP,MAE_LOSS,0.563539965,0.49632,0.4354
Cifar10,271,Which_one,2,MLP,MAE_LOSS,0.554004755,0.50362,0.4442
Cifar10,272,Which_one,2,MLP,MAE_LOSS,0.559893292,0.49512,0.4356
Cifar10,273,Which_one,2,MLP,MAE_LOSS,0.560320052,0.4953,0.4297
Cifar10,274,Which_one,2,MLP,MAE_LOSS,0.547960468,0.50286,0.436
Cifar10,275,Which_one,2,MLP,MAE_LOSS,0.546144045,0.49652,0.4344
Cifar10,276,Which_one,2,MLP,MAE_LOSS,0.539937247,0.49916,0.4375
Cifar10,277,Which_one,2,MLP,MAE_LOSS,0.565470972,0.49102,0.4333
Cifar10,278,Which_one,2,MLP,MAE_LOSS,0.557486069,0.49108,0.4253
Cifar10,279,Which_one,2,MLP,MAE_LOSS,0.561198011,0.49592,0.4361
Cifar10,280,Which_one,2,MLP,MAE_LOSS,0.560220721,0.50202,0.4431
Cifar10,281,Which_one,2,MLP,MAE_LOSS,0.558441937,0.49392,0.4304
Cifar10,282,Which_one,2,MLP,MAE_LOSS,0.559071366,0.50226,0.4356
Cifar10,283,Which_one,2,MLP,MAE_LOSS,0.55443715,0.50254,0.4352
Cifar10,284,Which_one,2,MLP,MAE_LOSS,0.524921174,0.50056,0.4338
Cifar10,285,Which_one,2,MLP,MAE_LOSS,0.53805497,0.48636,0.4241
Cifar10,286,Which_one,2,MLP,MAE_LOSS,0.552850111,0.498,0.4325
Cifar10,287,Which_one,2,MLP,MAE_LOSS,0.535814413,0.50032,0.4393
Cifar10,288,Which_one,2,MLP,MAE_LOSS,0.546813229,0.4939,0.4304
Cifar10,289,Which_one,2,MLP,MAE_LOSS,0.562265639,0.50194,0.4351
Cifar10,290,Which_one,2,MLP,MAE_LOSS,0.540758075,0.50204,0.4359
Cifar10,291,Which_one,2,MLP,MAE_LOSS,0.549151706,0.4929,0.4285
Cifar10,292,Which_one,2,MLP,MAE_LOSS,0.547684437,0.50162,0.434
Cifar10,293,Which_one,2,MLP,MAE_LOSS,0.559950348,0.49048,0.4272
Cifar10,294,Which_one,2,MLP,MAE_LOSS,0.539832784,0.50308,0.4418
Cifar10,295,Which_one,2,MLP,MAE_LOSS,0.54005146,0.48614,0.4244
Cifar10,296,Which_one,2,MLP,MAE_LOSS,0.557148298,0.49992,0.4344
Cifar10,297,Which_one,2,MLP,MAE_LOSS,0.550570778,0.50306,0.4419
Cifar10,298,Which_one,2,MLP,MAE_LOSS,0.533360706,0.49964,0.4333
Cifar10,299,Which_one,2,MLP,MAE_LOSS,0.539165488,0.5005,0.4343
Cifar10,300,Which_one,2,MLP,MAE_LOSS,0.529811211,0.50462,0.4364
Cifar10,1,Which_one,3,MLP,MAE_LOSS,1.359762909,0.32244,0.3217
Cifar10,2,Which_one,3,MLP,MAE_LOSS,1.251879874,0.3511,0.3552
Cifar10,3,Which_one,3,MLP,MAE_LOSS,1.189420219,0.3614,0.362
Cifar10,4,Which_one,3,MLP,MAE_LOSS,1.164318281,0.38702,0.3776
Cifar10,5,Which_one,3,MLP,MAE_LOSS,1.143849299,0.39216,0.3882
Cifar10,6,Which_one,3,MLP,MAE_LOSS,1.124016536,0.39198,0.3889
Cifar10,7,Which_one,3,MLP,MAE_LOSS,1.107518237,0.39858,0.3871
Cifar10,8,Which_one,3,MLP,MAE_LOSS,1.099673549,0.40682,0.3987
Cifar10,9,Which_one,3,MLP,MAE_LOSS,1.071873339,0.41864,0.4043
Cifar10,10,Which_one,3,MLP,MAE_LOSS,1.063609661,0.41436,0.4023
Cifar10,11,Which_one,3,MLP,MAE_LOSS,1.035497042,0.4267,0.4184
Cifar10,12,Which_one,3,MLP,MAE_LOSS,1.030250113,0.42514,0.4142
Cifar10,13,Which_one,3,MLP,MAE_LOSS,1.020442533,0.42744,0.416
Cifar10,14,Which_one,3,MLP,MAE_LOSS,1.022402199,0.43078,0.4135
Cifar10,15,Which_one,3,MLP,MAE_LOSS,1.005277659,0.43508,0.4167
Cifar10,16,Which_one,3,MLP,MAE_LOSS,0.990752243,0.4473,0.4345
Cifar10,17,Which_one,3,MLP,MAE_LOSS,0.981739202,0.43794,0.4201
Cifar10,18,Which_one,3,MLP,MAE_LOSS,0.977114018,0.44622,0.4332
Cifar10,19,Which_one,3,MLP,MAE_LOSS,0.954969735,0.44452,0.4263
Cifar10,20,Which_one,3,MLP,MAE_LOSS,0.933116251,0.4587,0.4364
Cifar10,21,Which_one,3,MLP,MAE_LOSS,0.951574148,0.45188,0.4321
Cifar10,22,Which_one,3,MLP,MAE_LOSS,0.933582385,0.45598,0.4424
Cifar10,23,Which_one,3,MLP,MAE_LOSS,0.92212991,0.45974,0.4307
Cifar10,24,Which_one,3,MLP,MAE_LOSS,0.923676564,0.45296,0.4323
Cifar10,25,Which_one,3,MLP,MAE_LOSS,0.896346415,0.4683,0.4394
Cifar10,26,Which_one,3,MLP,MAE_LOSS,0.900865581,0.4641,0.4331
Cifar10,27,Which_one,3,MLP,MAE_LOSS,0.876461573,0.47526,0.4485
Cifar10,28,Which_one,3,MLP,MAE_LOSS,0.884567242,0.45804,0.4368
Cifar10,29,Which_one,3,MLP,MAE_LOSS,0.902540163,0.46422,0.4399
Cifar10,30,Which_one,3,MLP,MAE_LOSS,0.887082247,0.461,0.4386
Cifar10,31,Which_one,3,MLP,MAE_LOSS,0.867374059,0.4715,0.4409
Cifar10,32,Which_one,3,MLP,MAE_LOSS,0.858605652,0.46688,0.4397
