dataset,epoch,question_type,question_class_size,model,loss_function,train_loss,train_acc,test_acc,label_size_i,label_size_comp,label_size_cand
MNIST,239,Which_one,1,MLP,MAE_LOSS,-0.3838153019547462,0.9252,0.9205,1049.0,8951.0,
MNIST,240,Which_one,1,MLP,MAE_LOSS,-0.3493154998868704,0.9242,0.9215,1049.0,8951.0,
MNIST,241,Which_one,1,MLP,MAE_LOSS,-0.3553678095340729,0.9252,0.9208,1049.0,8951.0,
MNIST,242,Which_one,1,MLP,MAE_LOSS,-0.3467611834406853,0.9251,0.9206,1049.0,8951.0,
MNIST,243,Which_one,1,MLP,MAE_LOSS,-0.3484112396836281,0.9251,0.92,1049.0,8951.0,
MNIST,244,Which_one,1,MLP,MAE_LOSS,-0.3491987869143486,0.9258,0.9209,1049.0,8951.0,
MNIST,245,Which_one,1,MLP,MAE_LOSS,-0.29312333911657334,0.925,0.9202,1049.0,8951.0,
MNIST,246,Which_one,1,MLP,MAE_LOSS,-0.3698427900671959,0.9248,0.9196,1049.0,8951.0,
MNIST,247,Which_one,1,MLP,MAE_LOSS,-0.3147061601281166,0.9244,0.9196,1049.0,8951.0,
MNIST,248,Which_one,1,MLP,MAE_LOSS,-0.36303300466388466,0.9248,0.9215,1049.0,8951.0,
MNIST,249,Which_one,1,MLP,MAE_LOSS,-0.39726453125476835,0.9256,0.9203,1049.0,8951.0,
MNIST,250,Which_one,1,MLP,MAE_LOSS,-0.45865734070539477,0.9248,0.9206,1049.0,8951.0,
MNIST,251,Which_one,1,MLP,MAE_LOSS,-0.355263252556324,0.9256,0.9204,1049.0,8951.0,
MNIST,252,Which_one,1,MLP,MAE_LOSS,-0.3908155381679535,0.9245,0.9195,1049.0,8951.0,
MNIST,253,Which_one,1,MLP,MAE_LOSS,-0.335731166601181,0.9248,0.9214,1049.0,8951.0,
MNIST,254,Which_one,1,MLP,MAE_LOSS,-0.38311554193496705,0.9249,0.9206,1049.0,8951.0,
MNIST,255,Which_one,1,MLP,MAE_LOSS,-0.39770237952470777,0.925,0.9201,1049.0,8951.0,
MNIST,256,Which_one,1,MLP,MAE_LOSS,-0.38393385261297225,0.9252,0.9217,1049.0,8951.0,
MNIST,257,Which_one,1,MLP,MAE_LOSS,-0.4114928960800171,0.9247,0.9204,1049.0,8951.0,
MNIST,258,Which_one,1,MLP,MAE_LOSS,-0.34234090968966485,0.9243,0.9202,1049.0,8951.0,
MNIST,259,Which_one,1,MLP,MAE_LOSS,-0.38288699835538864,0.9246,0.9201,1049.0,8951.0,
MNIST,260,Which_one,1,MLP,MAE_LOSS,-0.4526782318949699,0.924,0.919,1049.0,8951.0,
MNIST,261,Which_one,1,MLP,MAE_LOSS,-0.36985212825238706,0.9227,0.9146,1049.0,8951.0,
MNIST,262,Which_one,1,MLP,MAE_LOSS,-0.3640596315264702,0.8972,0.8886,1049.0,8951.0,
MNIST,263,Which_one,1,MLP,MAE_LOSS,-0.27212856262922286,0.9083,0.9032,1049.0,8951.0,
MNIST,264,Which_one,1,MLP,MAE_LOSS,-0.4148240312933922,0.909,0.9049,1049.0,8951.0,
MNIST,265,Which_one,1,MLP,MAE_LOSS,-0.2692365348339081,0.9185,0.9126,1049.0,8951.0,
MNIST,266,Which_one,1,MLP,MAE_LOSS,-0.35210512280464173,0.9246,0.9171,1049.0,8951.0,
MNIST,267,Which_one,1,MLP,MAE_LOSS,-0.3433236390352249,0.9254,0.9196,1049.0,8951.0,
MNIST,268,Which_one,1,MLP,MAE_LOSS,-0.38331949040293695,0.9272,0.9212,1049.0,8951.0,
MNIST,269,Which_one,1,MLP,MAE_LOSS,-0.37876221872866156,0.9294,0.9216,1049.0,8951.0,
MNIST,270,Which_one,1,MLP,MAE_LOSS,-0.3033237770199776,0.9273,0.9206,1049.0,8951.0,
MNIST,271,Which_one,1,MLP,MAE_LOSS,-0.36411789432168007,0.9301,0.9233,1049.0,8951.0,
MNIST,272,Which_one,1,MLP,MAE_LOSS,-0.34470612555742264,0.9298,0.9234,1049.0,8951.0,
MNIST,273,Which_one,1,MLP,MAE_LOSS,-0.38702836260199547,0.9294,0.9236,1049.0,8951.0,
MNIST,274,Which_one,1,MLP,MAE_LOSS,-0.41375826150178907,0.9294,0.9235,1049.0,8951.0,
MNIST,275,Which_one,1,MLP,MAE_LOSS,-0.35257617235183714,0.9297,0.9237,1049.0,8951.0,
MNIST,276,Which_one,1,MLP,MAE_LOSS,-0.3801382273435593,0.9296,0.924,1049.0,8951.0,
MNIST,277,Which_one,1,MLP,MAE_LOSS,-0.3732284441590309,0.9294,0.9239,1049.0,8951.0,
MNIST,278,Which_one,1,MLP,MAE_LOSS,-0.373226448148489,0.9297,0.9247,1049.0,8951.0,
MNIST,279,Which_one,1,MLP,MAE_LOSS,-0.3792386993765831,0.93,0.9239,1049.0,8951.0,
MNIST,280,Which_one,1,MLP,MAE_LOSS,-0.4490252397954464,0.9296,0.924,1049.0,8951.0,
MNIST,281,Which_one,1,MLP,MAE_LOSS,-0.3998936161398888,0.9293,0.9243,1049.0,8951.0,
MNIST,282,Which_one,1,MLP,MAE_LOSS,-0.41453193724155424,0.9294,0.9246,1049.0,8951.0,
MNIST,283,Which_one,1,MLP,MAE_LOSS,-0.35160721465945244,0.9298,0.9242,1049.0,8951.0,
MNIST,284,Which_one,1,MLP,MAE_LOSS,-0.3731312923133373,0.9297,0.9242,1049.0,8951.0,
MNIST,285,Which_one,1,MLP,MAE_LOSS,-0.31622200310230253,0.9298,0.924,1049.0,8951.0,
MNIST,286,Which_one,1,MLP,MAE_LOSS,-0.400652314722538,0.9292,0.9246,1049.0,8951.0,
MNIST,287,Which_one,1,MLP,MAE_LOSS,-0.42133146375417707,0.9296,0.9243,1049.0,8951.0,
MNIST,288,Which_one,1,MLP,MAE_LOSS,-0.42044866234064104,0.9293,0.9242,1049.0,8951.0,
MNIST,289,Which_one,1,MLP,MAE_LOSS,-0.352357006072998,0.9291,0.9242,1049.0,8951.0,
MNIST,290,Which_one,1,MLP,MAE_LOSS,-0.40058434307575225,0.9294,0.9241,1049.0,8951.0,
MNIST,291,Which_one,1,MLP,MAE_LOSS,-0.3798787385225296,0.9288,0.9246,1049.0,8951.0,
MNIST,292,Which_one,1,MLP,MAE_LOSS,-0.3591802291572094,0.929,0.9241,1049.0,8951.0,
MNIST,293,Which_one,1,MLP,MAE_LOSS,-0.4487773418426514,0.9293,0.9246,1049.0,8951.0,
MNIST,294,Which_one,1,MLP,MAE_LOSS,-0.38671435564756396,0.9296,0.9241,1049.0,8951.0,
MNIST,295,Which_one,1,MLP,MAE_LOSS,-0.3797847807407379,0.9296,0.9239,1049.0,8951.0,
MNIST,296,Which_one,1,MLP,MAE_LOSS,-0.3444360814988613,0.9293,0.9242,1049.0,8951.0,
MNIST,297,Which_one,1,MLP,MAE_LOSS,-0.3108131319284439,0.9294,0.9249,1049.0,8951.0,
MNIST,298,Which_one,1,MLP,MAE_LOSS,-0.3917816340923309,0.9297,0.9243,1049.0,8951.0,
MNIST,299,Which_one,1,MLP,MAE_LOSS,-0.37107257470488547,0.9296,0.9246,1049.0,8951.0,
MNIST,300,Which_one,1,MLP,MAE_LOSS,-0.3719162750989199,0.9293,0.9244,1049.0,8951.0,
MNIST,1,Which_one,2,MLP,MAE_LOSS,1.5794808343052864,0.7323,0.7549,1960.0,8040.0,
MNIST,2,Which_one,2,MLP,MAE_LOSS,0.7743731290102005,0.8035,0.8134,1960.0,8040.0,
MNIST,3,Which_one,2,MLP,MAE_LOSS,0.5592600092291832,0.8799,0.8836,1960.0,8040.0,
MNIST,4,Which_one,2,MLP,MAE_LOSS,0.430809161812067,0.8958,0.8982,1960.0,8040.0,
MNIST,5,Which_one,2,MLP,MAE_LOSS,0.3754793405532837,0.9029,0.9025,1960.0,8040.0,
MNIST,6,Which_one,2,MLP,MAE_LOSS,0.33183114156126975,0.9042,0.901,1960.0,8040.0,
MNIST,7,Which_one,2,MLP,MAE_LOSS,0.3762242794036865,0.9107,0.9083,1960.0,8040.0,
MNIST,8,Which_one,2,MLP,MAE_LOSS,0.29385580122470856,0.9141,0.9079,1960.0,8040.0,
MNIST,9,Which_one,2,MLP,MAE_LOSS,0.32948373183608054,0.9124,0.9092,1960.0,8040.0,
MNIST,10,Which_one,2,MLP,MAE_LOSS,0.3074394904077053,0.9189,0.913,1960.0,8040.0,
MNIST,11,Which_one,2,MLP,MAE_LOSS,0.2622585237026215,0.9201,0.9132,1960.0,8040.0,
MNIST,12,Which_one,2,MLP,MAE_LOSS,0.26498682871460916,0.9206,0.9153,1960.0,8040.0,
MNIST,13,Which_one,2,MLP,MAE_LOSS,0.20868973284959794,0.9213,0.913,1960.0,8040.0,
MNIST,14,Which_one,2,MLP,MAE_LOSS,0.2536093696951866,0.9235,0.917,1960.0,8040.0,
MNIST,15,Which_one,2,MLP,MAE_LOSS,0.2485898658633232,0.9246,0.9186,1960.0,8040.0,
MNIST,16,Which_one,2,MLP,MAE_LOSS,0.22402357421815394,0.926,0.9179,1960.0,8040.0,
MNIST,17,Which_one,2,MLP,MAE_LOSS,0.21467697098851204,0.9241,0.9166,1960.0,8040.0,
MNIST,18,Which_one,2,MLP,MAE_LOSS,0.23499772921204568,0.9264,0.9203,1960.0,8040.0,
MNIST,19,Which_one,2,MLP,MAE_LOSS,0.209702505171299,0.9272,0.9199,1960.0,8040.0,
MNIST,20,Which_one,2,MLP,MAE_LOSS,0.23935445845127107,0.9279,0.9176,1960.0,8040.0,
MNIST,21,Which_one,2,MLP,MAE_LOSS,0.21179836392402648,0.9279,0.9193,1960.0,8040.0,
MNIST,22,Which_one,2,MLP,MAE_LOSS,0.15733105018734933,0.9271,0.9189,1960.0,8040.0,
MNIST,23,Which_one,2,MLP,MAE_LOSS,0.2185513347387314,0.9281,0.9177,1960.0,8040.0,
MNIST,24,Which_one,2,MLP,MAE_LOSS,0.2266022412106395,0.9275,0.9188,1960.0,8040.0,
MNIST,25,Which_one,2,MLP,MAE_LOSS,0.1929357245564461,0.9281,0.9197,1960.0,8040.0,
MNIST,26,Which_one,2,MLP,MAE_LOSS,0.17853116653859616,0.9271,0.9216,1960.0,8040.0,
MNIST,27,Which_one,2,MLP,MAE_LOSS,0.20070271492004393,0.929,0.9212,1960.0,8040.0,
MNIST,28,Which_one,2,MLP,MAE_LOSS,0.17684320136904716,0.9289,0.9204,1960.0,8040.0,
MNIST,29,Which_one,2,MLP,MAE_LOSS,0.21042705401778222,0.9285,0.9202,1960.0,8040.0,
MNIST,30,Which_one,2,MLP,MAE_LOSS,0.22495042383670807,0.9289,0.9226,1960.0,8040.0,
MNIST,31,Which_one,2,MLP,MAE_LOSS,0.19153450317680837,0.9296,0.9199,1960.0,8040.0,
MNIST,32,Which_one,2,MLP,MAE_LOSS,0.1913239948451519,0.9301,0.9215,1960.0,8040.0,
MNIST,33,Which_one,2,MLP,MAE_LOSS,0.206556424126029,0.9301,0.9215,1960.0,8040.0,
MNIST,34,Which_one,2,MLP,MAE_LOSS,0.22813387587666512,0.9293,0.921,1960.0,8040.0,
MNIST,35,Which_one,2,MLP,MAE_LOSS,0.21305739581584932,0.9306,0.923,1960.0,8040.0,
MNIST,36,Which_one,2,MLP,MAE_LOSS,0.18867623656988144,0.9323,0.9219,1960.0,8040.0,
MNIST,37,Which_one,2,MLP,MAE_LOSS,0.18577084615826606,0.9304,0.9201,1960.0,8040.0,
MNIST,38,Which_one,2,MLP,MAE_LOSS,0.17144778594374657,0.9315,0.9208,1960.0,8040.0,
MNIST,39,Which_one,2,MLP,MAE_LOSS,0.17565774843096732,0.931,0.9208,1960.0,8040.0,
MNIST,40,Which_one,2,MLP,MAE_LOSS,0.16107233464717866,0.9321,0.9223,1960.0,8040.0,
MNIST,41,Which_one,2,MLP,MAE_LOSS,0.21878428496420382,0.9318,0.9228,1960.0,8040.0,
MNIST,42,Which_one,2,MLP,MAE_LOSS,0.18838161677122117,0.9328,0.9228,1960.0,8040.0,
MNIST,43,Which_one,2,MLP,MAE_LOSS,0.20402348265051842,0.9329,0.9227,1960.0,8040.0,
MNIST,44,Which_one,2,MLP,MAE_LOSS,0.21296866238117218,0.933,0.9237,1960.0,8040.0,
MNIST,45,Which_one,2,MLP,MAE_LOSS,0.18762245401740074,0.9331,0.9238,1960.0,8040.0,
MNIST,46,Which_one,2,MLP,MAE_LOSS,0.21659451965242624,0.9325,0.9226,1960.0,8040.0,
MNIST,47,Which_one,2,MLP,MAE_LOSS,0.15468548610806465,0.9326,0.9228,1960.0,8040.0,
MNIST,48,Which_one,2,MLP,MAE_LOSS,0.2044291041791439,0.9331,0.9238,1960.0,8040.0,
MNIST,49,Which_one,2,MLP,MAE_LOSS,0.18542019799351692,0.9336,0.9236,1960.0,8040.0,
MNIST,50,Which_one,2,MLP,MAE_LOSS,0.22026010900735854,0.9338,0.9238,1960.0,8040.0,
MNIST,51,Which_one,2,MLP,MAE_LOSS,0.19776423424482345,0.934,0.9237,1960.0,8040.0,
MNIST,52,Which_one,2,MLP,MAE_LOSS,0.18199710696935653,0.9344,0.9237,1960.0,8040.0,
MNIST,53,Which_one,2,MLP,MAE_LOSS,0.1775894405320287,0.9343,0.9239,1960.0,8040.0,
MNIST,54,Which_one,2,MLP,MAE_LOSS,0.1685142509639263,0.9343,0.9245,1960.0,8040.0,
MNIST,55,Which_one,2,MLP,MAE_LOSS,0.18374302461743355,0.9349,0.9245,1960.0,8040.0,
MNIST,56,Which_one,2,MLP,MAE_LOSS,0.21523184105753898,0.9343,0.9237,1960.0,8040.0,
MNIST,57,Which_one,2,MLP,MAE_LOSS,0.18776560500264167,0.9338,0.9241,1960.0,8040.0,
MNIST,58,Which_one,2,MLP,MAE_LOSS,0.18338184505701066,0.9341,0.9249,1960.0,8040.0,
MNIST,59,Which_one,2,MLP,MAE_LOSS,0.24089420028030872,0.9339,0.9243,1960.0,8040.0,
MNIST,60,Which_one,2,MLP,MAE_LOSS,0.20204799100756646,0.9342,0.9254,1960.0,8040.0,
MNIST,61,Which_one,2,MLP,MAE_LOSS,0.20314400568604468,0.9339,0.9248,1960.0,8040.0,
MNIST,62,Which_one,2,MLP,MAE_LOSS,0.17033976092934608,0.9344,0.9239,1960.0,8040.0,
MNIST,63,Which_one,2,MLP,MAE_LOSS,0.17846550811082124,0.9346,0.9247,1960.0,8040.0,
MNIST,64,Which_one,2,MLP,MAE_LOSS,0.19483299031853676,0.9353,0.9258,1960.0,8040.0,
MNIST,65,Which_one,2,MLP,MAE_LOSS,0.16844637170434,0.9352,0.9251,1960.0,8040.0,
MNIST,66,Which_one,2,MLP,MAE_LOSS,0.18686989024281503,0.9353,0.9257,1960.0,8040.0,
MNIST,67,Which_one,2,MLP,MAE_LOSS,0.20392858386039733,0.9348,0.9256,1960.0,8040.0,
MNIST,68,Which_one,2,MLP,MAE_LOSS,0.15784891694784164,0.9364,0.9254,1960.0,8040.0,
MNIST,69,Which_one,2,MLP,MAE_LOSS,0.17622809186577798,0.937,0.9267,1960.0,8040.0,
MNIST,70,Which_one,2,MLP,MAE_LOSS,0.1895664043724537,0.9358,0.9251,1960.0,8040.0,
MNIST,71,Which_one,2,MLP,MAE_LOSS,0.18250510096549988,0.9366,0.9273,1960.0,8040.0,
MNIST,72,Which_one,2,MLP,MAE_LOSS,0.16882880888879298,0.9361,0.9262,1960.0,8040.0,
MNIST,73,Which_one,2,MLP,MAE_LOSS,0.18825721442699433,0.9371,0.9271,1960.0,8040.0,
MNIST,74,Which_one,2,MLP,MAE_LOSS,0.18545600026845932,0.9359,0.9274,1960.0,8040.0,
MNIST,75,Which_one,2,MLP,MAE_LOSS,0.20101718455553055,0.9358,0.9275,1960.0,8040.0,
MNIST,76,Which_one,2,MLP,MAE_LOSS,0.21195109859108924,0.9367,0.9275,1960.0,8040.0,
MNIST,77,Which_one,2,MLP,MAE_LOSS,0.18449878692626953,0.9367,0.9275,1960.0,8040.0,
MNIST,78,Which_one,2,MLP,MAE_LOSS,0.16290366873145104,0.9372,0.9278,1960.0,8040.0,
MNIST,79,Which_one,2,MLP,MAE_LOSS,0.15903166681528091,0.9363,0.9277,1960.0,8040.0,
MNIST,80,Which_one,2,MLP,MAE_LOSS,0.140353225171566,0.9368,0.9269,1960.0,8040.0,
MNIST,81,Which_one,2,MLP,MAE_LOSS,0.15562460720539092,0.9367,0.9278,1960.0,8040.0,
MNIST,82,Which_one,2,MLP,MAE_LOSS,0.17080505862832068,0.9372,0.9254,1960.0,8040.0,
MNIST,83,Which_one,2,MLP,MAE_LOSS,0.19081758856773376,0.9371,0.9275,1960.0,8040.0,
MNIST,84,Which_one,2,MLP,MAE_LOSS,0.18994914293289183,0.9373,0.9267,1960.0,8040.0,
MNIST,85,Which_one,2,MLP,MAE_LOSS,0.14515760503709316,0.9375,0.927,1960.0,8040.0,
MNIST,86,Which_one,2,MLP,MAE_LOSS,0.20051456317305566,0.9378,0.928,1960.0,8040.0,
MNIST,87,Which_one,2,MLP,MAE_LOSS,0.215128742903471,0.9379,0.9282,1960.0,8040.0,
MNIST,88,Which_one,2,MLP,MAE_LOSS,0.1991066724061966,0.938,0.9283,1960.0,8040.0,
MNIST,89,Which_one,2,MLP,MAE_LOSS,0.19986820854246617,0.9376,0.9271,1960.0,8040.0,
MNIST,90,Which_one,2,MLP,MAE_LOSS,0.15384670794010163,0.938,0.9278,1960.0,8040.0,
MNIST,91,Which_one,2,MLP,MAE_LOSS,0.2244676060974598,0.9373,0.9286,1960.0,8040.0,
MNIST,92,Which_one,2,MLP,MAE_LOSS,0.21092512607574462,0.9383,0.9282,1960.0,8040.0,
MNIST,93,Which_one,2,MLP,MAE_LOSS,0.16983988042920828,0.9385,0.928,1960.0,8040.0,
MNIST,94,Which_one,2,MLP,MAE_LOSS,0.19487504437565803,0.9386,0.9285,1960.0,8040.0,
MNIST,95,Which_one,2,MLP,MAE_LOSS,0.1761461041867733,0.9376,0.9277,1960.0,8040.0,
MNIST,96,Which_one,2,MLP,MAE_LOSS,0.19905415922403336,0.939,0.9278,1960.0,8040.0,
MNIST,97,Which_one,2,MLP,MAE_LOSS,0.20123519003391266,0.9389,0.9285,1960.0,8040.0,
MNIST,98,Which_one,2,MLP,MAE_LOSS,0.20144396349787713,0.9379,0.9287,1960.0,8040.0,
MNIST,99,Which_one,2,MLP,MAE_LOSS,0.1879686564207077,0.938,0.9301,1960.0,8040.0,
MNIST,100,Which_one,2,MLP,MAE_LOSS,0.1919482011348009,0.9389,0.9276,1960.0,8040.0,
MNIST,101,Which_one,2,MLP,MAE_LOSS,0.13080354034900665,0.9396,0.9294,1960.0,8040.0,
MNIST,102,Which_one,2,MLP,MAE_LOSS,0.15037735216319562,0.9385,0.9292,1960.0,8040.0,
MNIST,103,Which_one,2,MLP,MAE_LOSS,0.1503329247236252,0.9395,0.9289,1960.0,8040.0,
MNIST,104,Which_one,2,MLP,MAE_LOSS,0.15039827078580856,0.9388,0.9293,1960.0,8040.0,
MNIST,105,Which_one,2,MLP,MAE_LOSS,0.19182437360286714,0.9382,0.9297,1960.0,8040.0,
MNIST,106,Which_one,2,MLP,MAE_LOSS,0.16576749011874198,0.938,0.9299,1960.0,8040.0,
MNIST,107,Which_one,2,MLP,MAE_LOSS,0.21665333807468415,0.9388,0.929,1960.0,8040.0,
MNIST,108,Which_one,2,MLP,MAE_LOSS,0.17794861048460006,0.9381,0.9309,1960.0,8040.0,
MNIST,109,Which_one,2,MLP,MAE_LOSS,0.17971138134598733,0.9388,0.9269,1960.0,8040.0,
MNIST,110,Which_one,2,MLP,MAE_LOSS,0.15444063097238542,0.9377,0.924,1960.0,8040.0,
MNIST,111,Which_one,2,MLP,MAE_LOSS,0.16031971126794814,0.9402,0.9293,1960.0,8040.0,
MNIST,112,Which_one,2,MLP,MAE_LOSS,0.19978558719158174,0.9394,0.9292,1960.0,8040.0,
MNIST,113,Which_one,2,MLP,MAE_LOSS,0.17256701365113258,0.9378,0.9257,1960.0,8040.0,
MNIST,114,Which_one,2,MLP,MAE_LOSS,0.16068217977881433,0.9395,0.9278,1960.0,8040.0,
MNIST,115,Which_one,2,MLP,MAE_LOSS,0.16984007731080056,0.9399,0.9302,1960.0,8040.0,
MNIST,116,Which_one,2,MLP,MAE_LOSS,0.15879664942622185,0.9403,0.9325,1960.0,8040.0,
MNIST,117,Which_one,2,MLP,MAE_LOSS,0.14615788236260413,0.941,0.9295,1960.0,8040.0,
MNIST,118,Which_one,2,MLP,MAE_LOSS,0.17269258573651314,0.9409,0.9304,1960.0,8040.0,
MNIST,119,Which_one,2,MLP,MAE_LOSS,0.22129257246851922,0.9401,0.9319,1960.0,8040.0,
MNIST,120,Which_one,2,MLP,MAE_LOSS,0.16833461374044417,0.9411,0.9324,1960.0,8040.0,
MNIST,121,Which_one,2,MLP,MAE_LOSS,0.18028731346130372,0.9413,0.9311,1960.0,8040.0,
MNIST,122,Which_one,2,MLP,MAE_LOSS,0.18127171359956265,0.9389,0.929,1960.0,8040.0,
MNIST,123,Which_one,2,MLP,MAE_LOSS,0.17695447877049447,0.9376,0.9281,1960.0,8040.0,
MNIST,124,Which_one,2,MLP,MAE_LOSS,0.14397971481084823,0.9398,0.9288,1960.0,8040.0,
MNIST,125,Which_one,2,MLP,MAE_LOSS,0.15673863422125578,0.9445,0.9301,1960.0,8040.0,
MNIST,126,Which_one,2,MLP,MAE_LOSS,0.19909900054335594,0.9402,0.9297,1960.0,8040.0,
MNIST,127,Which_one,2,MLP,MAE_LOSS,0.21066865921020508,0.9404,0.9312,1960.0,8040.0,
MNIST,128,Which_one,2,MLP,MAE_LOSS,0.15489554665982724,0.9428,0.9323,1960.0,8040.0,
MNIST,129,Which_one,2,MLP,MAE_LOSS,0.1893063396215439,0.9436,0.9324,1960.0,8040.0,
MNIST,130,Which_one,2,MLP,MAE_LOSS,0.17368297502398491,0.9429,0.9322,1960.0,8040.0,
MNIST,131,Which_one,2,MLP,MAE_LOSS,0.15816983208060265,0.9427,0.9318,1960.0,8040.0,
MNIST,132,Which_one,2,MLP,MAE_LOSS,0.19559548310935498,0.9431,0.9323,1960.0,8040.0,
MNIST,133,Which_one,2,MLP,MAE_LOSS,0.1578228872269392,0.9429,0.9325,1960.0,8040.0,
MNIST,134,Which_one,2,MLP,MAE_LOSS,0.14787485338747502,0.9435,0.9322,1960.0,8040.0,
MNIST,135,Which_one,2,MLP,MAE_LOSS,0.16112303156405688,0.943,0.9325,1960.0,8040.0,
MNIST,136,Which_one,2,MLP,MAE_LOSS,0.16119842659682035,0.9434,0.9331,1960.0,8040.0,
MNIST,137,Which_one,2,MLP,MAE_LOSS,0.18047306388616563,0.9437,0.9328,1960.0,8040.0,
MNIST,138,Which_one,2,MLP,MAE_LOSS,0.13854187354445457,0.9433,0.9327,1960.0,8040.0,
MNIST,139,Which_one,2,MLP,MAE_LOSS,0.15775231197476386,0.9435,0.9327,1960.0,8040.0,
MNIST,140,Which_one,2,MLP,MAE_LOSS,0.18382506743073462,0.9438,0.933,1960.0,8040.0,
MNIST,141,Which_one,2,MLP,MAE_LOSS,0.17104623466730118,0.944,0.9333,1960.0,8040.0,
MNIST,142,Which_one,2,MLP,MAE_LOSS,0.17070052027702332,0.944,0.9334,1960.0,8040.0,
MNIST,143,Which_one,2,MLP,MAE_LOSS,0.186698217689991,0.9442,0.9327,1960.0,8040.0,
MNIST,144,Which_one,2,MLP,MAE_LOSS,0.15155335739254952,0.9435,0.9326,1960.0,8040.0,
MNIST,145,Which_one,2,MLP,MAE_LOSS,0.15250834226608276,0.9429,0.9326,1960.0,8040.0,
MNIST,146,Which_one,2,MLP,MAE_LOSS,0.18363066613674164,0.9442,0.9333,1960.0,8040.0,
MNIST,147,Which_one,2,MLP,MAE_LOSS,0.15848674848675728,0.9435,0.9338,1960.0,8040.0,
MNIST,148,Which_one,2,MLP,MAE_LOSS,0.15527554210275413,0.9437,0.9341,1960.0,8040.0,
MNIST,149,Which_one,2,MLP,MAE_LOSS,0.18135493732988833,0.945,0.934,1960.0,8040.0,
MNIST,150,Which_one,2,MLP,MAE_LOSS,0.13900259509682655,0.9443,0.9327,1960.0,8040.0,
MNIST,151,Which_one,2,MLP,MAE_LOSS,0.18041792549192906,0.9442,0.9334,1960.0,8040.0,
MNIST,152,Which_one,2,MLP,MAE_LOSS,0.1525894172489643,0.9433,0.9337,1960.0,8040.0,
MNIST,153,Which_one,2,MLP,MAE_LOSS,0.20049052387475969,0.944,0.9334,1960.0,8040.0,
MNIST,154,Which_one,2,MLP,MAE_LOSS,0.1325753688812256,0.9445,0.9341,1960.0,8040.0,
MNIST,155,Which_one,2,MLP,MAE_LOSS,0.1553355973213911,0.9447,0.9336,1960.0,8040.0,
MNIST,156,Which_one,2,MLP,MAE_LOSS,0.1777551367878914,0.9444,0.9345,1960.0,8040.0,
MNIST,157,Which_one,2,MLP,MAE_LOSS,0.1495509199798107,0.944,0.9335,1960.0,8040.0,
MNIST,158,Which_one,2,MLP,MAE_LOSS,0.15253742523491381,0.9425,0.9337,1960.0,8040.0,
MNIST,159,Which_one,2,MLP,MAE_LOSS,0.18619739934802054,0.9319,0.9218,1960.0,8040.0,
MNIST,160,Which_one,2,MLP,MAE_LOSS,0.1730792835354805,0.9393,0.9288,1960.0,8040.0,
MNIST,161,Which_one,2,MLP,MAE_LOSS,0.190202896296978,0.9401,0.9291,1960.0,8040.0,
MNIST,162,Which_one,2,MLP,MAE_LOSS,0.1981282439082861,0.9435,0.9302,1960.0,8040.0,
MNIST,163,Which_one,2,MLP,MAE_LOSS,0.17928864881396295,0.9402,0.9307,1960.0,8040.0,
MNIST,164,Which_one,2,MLP,MAE_LOSS,0.17327088974416255,0.9433,0.9333,1960.0,8040.0,
MNIST,165,Which_one,2,MLP,MAE_LOSS,0.17001928985118867,0.9449,0.9347,1960.0,8040.0,
MNIST,166,Which_one,2,MLP,MAE_LOSS,0.16694250628352164,0.9443,0.936,1960.0,8040.0,
MNIST,167,Which_one,2,MLP,MAE_LOSS,0.18450683429837228,0.945,0.9379,1960.0,8040.0,
MNIST,168,Which_one,2,MLP,MAE_LOSS,0.15628450214862824,0.9449,0.9375,1960.0,8040.0,
MNIST,169,Which_one,2,MLP,MAE_LOSS,0.1620459146797657,0.9452,0.9376,1960.0,8040.0,
MNIST,170,Which_one,2,MLP,MAE_LOSS,0.18757291734218598,0.9456,0.9368,1960.0,8040.0,
MNIST,171,Which_one,2,MLP,MAE_LOSS,0.18395769856870176,0.9458,0.9366,1960.0,8040.0,
MNIST,172,Which_one,2,MLP,MAE_LOSS,0.1771797262132168,0.945,0.9368,1960.0,8040.0,
MNIST,173,Which_one,2,MLP,MAE_LOSS,0.20910015925765038,0.9463,0.9369,1960.0,8040.0,
MNIST,174,Which_one,2,MLP,MAE_LOSS,0.16486137434840203,0.9464,0.9373,1960.0,8040.0,
MNIST,175,Which_one,2,MLP,MAE_LOSS,0.18681389465928078,0.9456,0.9364,1960.0,8040.0,
MNIST,176,Which_one,2,MLP,MAE_LOSS,0.2129019107669592,0.9463,0.9367,1960.0,8040.0,
MNIST,177,Which_one,2,MLP,MAE_LOSS,0.1390137791633606,0.9455,0.937,1960.0,8040.0,
MNIST,178,Which_one,2,MLP,MAE_LOSS,0.18420169427990912,0.9463,0.9363,1960.0,8040.0,
MNIST,179,Which_one,2,MLP,MAE_LOSS,0.1870025210082531,0.9462,0.9365,1960.0,8040.0,
MNIST,180,Which_one,2,MLP,MAE_LOSS,0.14645203799009324,0.9463,0.9365,1960.0,8040.0,
MNIST,181,Which_one,2,MLP,MAE_LOSS,0.155657509714365,0.9462,0.9364,1960.0,8040.0,
MNIST,182,Which_one,2,MLP,MAE_LOSS,0.13335543684661388,0.9463,0.9365,1960.0,8040.0,
